s,x,y,kappa,v_ref
3.5296924293125347,2.7973417863646555,2.486555130689563,0.16780951203492983,2.0
3.5808473920561945,2.7499546039257723,2.5055119011365585,0.1657136265031924,2.0
3.632002354799855,2.702406804444219,2.524067964564482,0.16368834121189102,2.0
3.6831573175435146,2.654703640537635,2.5422268764485154,0.1617312621682542,2.0
3.7343122802871744,2.606850191622406,2.559992099485719,0.1598400991631238,2.0
3.7854672430308343,2.558851371855353,2.57736700465949,0.15801266184576712,2.0
3.836622205774494,2.5107119376967137,2.5943548723663925,0.15624876827240133,2.0
3.8877771685181544,2.4624364950039688,2.6109588935230534,0.1545497634093037,2.0
3.938932131261814,2.4140295057962207,2.627182170704337,0.15290828307887241,2.0
3.990087094005474,2.365495294986318,2.6430277194953367,0.15132249408369472,2.0
4.041242056749134,2.316838056646258,2.65849846977673,0.14979064598367056,2.0
4.092397019492794,2.268061859959075,2.6735972670106607,0.148311067483072,2.0
4.1435519822364535,2.2191706548954113,2.688326873534061,0.14688216293369916,2.0
4.194706944980114,2.170168277629189,2.702689969853484,0.14550240896029387,2.0
4.245861907723774,2.121058455703859,2.7166891559344277,0.14417258165561,2.0
4.297016870467433,2.071844812807563,2.7303269523536033,0.1428938878587881,2.0
4.348171833211094,2.022530873393968,2.743605801467644,0.14165994350472583,2.0
4.399326795954753,1.9731200674434142,2.7565280688534033,0.1404694889254287,2.0
4.450481758698413,1.923615734798211,2.769096044566575,0.13932132267847078,2.0
4.501636721442074,1.8740211292838507,2.7813119443592393,0.1382142988424708,2.0
4.552791684185733,1.8243394226519727,2.7931779108736836,0.1371473244413817,2.0
4.603946646929393,1.7745737083484472,2.804696014804411,0.13612226117382598,2.0
4.655101609673053,1.7247270049262597,2.8158682558317665,0.13513901608466042,2.0
4.706256572416713,1.674802259492789,2.8266965636736865,0.1341926106454713,2.0
4.757411535160373,1.6248023512963796,2.8371827994058605,0.13328215101650426,2.0
4.808566497904033,1.574730094933475,2.8473287565315757,0.13240678568481443,2.0
4.859721460647693,1.52458824341172,2.85713616200424,0.13156570352360375,2.0
4.910876423391352,1.4743794910924088,2.8666066772173355,0.13075900374089622,2.0
4.9620313861350125,1.4241064764064557,2.8757418988199155,0.12999063459781615,2.0
5.013186348878673,1.373771784413376,2.884543359393532,0.12925413918299142,2.0
5.064341311622332,1.3233779497169729,2.893012528655502,0.128548863642005,2.0
5.115496274365992,1.2729274590476138,2.901150814381092,0.12787418653629803,2.0
5.166651237109653,1.2224227536995658,2.908959563228625,0.12722951744142527,2.0
5.217806199853312,1.1718662318827346,2.9164400615295216,0.1266156661553804,2.0
5.268961162596972,1.1212602508752387,2.923593535851171,0.12603546034031657,2.0
5.320116125340632,1.070607129127049,2.9304211535004496,0.1254835020369922,2.0
5.371271088084292,1.0199091486554204,2.936924023569884,0.12495932689939282,2.0
5.422426050827952,0.9691685571434129,2.943103197646729,0.12446249586350022,2.0
5.473581013571612,0.9183875699408535,2.9489596704368286,0.12399259418004888,2.0
5.524735976315272,0.8675683719976277,2.9544943803347348,0.12355252759192976,2.0
5.575890939058931,0.8167131196030885,2.959708209635497,0.12314114596974046,2.0
5.627045901802592,0.7658239423088535,2.96460198510787,0.12275547061995623,2.0
5.678200864546252,0.7149029448898786,2.9691764787899033,0.12239519073696235,2.0
5.729355827289911,0.6639522090993483,2.9734324084589314,0.12206001593711309,2.0
5.7805107900335715,0.6129737953783461,2.977370438059138,0.12175001373638109,2.0
5.831665752777231,0.5619697444841425,2.9809911779497105,0.12146995255294454,2.0
5.882820715520891,0.5109420790623231,2.9842951849204438,0.12121416191453376,2.0
5.933975678264551,0.4598928054332322,2.987282962913712,0.12098244284618746,2.0
5.985130641008211,0.4088239152118327,2.989954963428093,0.12077461418488585,2.0
6.036285603751871,0.3577373868641455,2.9923115857872635,0.12059051219992438,2.0
6.087440566495531,0.3066351872356603,2.994353177340811,0.1204336996864056,2.0
6.138595529239191,0.2555192730224125,2.996080033269696,0.1203021962505305,2.0
6.189750491982851,0.2043915923606071,2.9974923969134397,0.1201940037231979,2.0
6.24090545472651,0.1532540863771557,2.9985904601954854,0.1201090407348098,2.0
6.292060417470171,0.10210869066371488,2.999374363741709,0.12004724208495568,2.0
6.343215380213831,0.050957336740842345,2.999844196959485,0.12001032196721571,2.0
6.39437034295749,-0.00019804647898989265,2.999999997816036,0.12000028562754259,2.0
6.445525305701151,-0.05135553117913006,2.999841752687332,0.12001332745430121,2.0
6.49668026844481,-0.10251318914167909,2.9993693967581887,0.12004946166976518,2.0
6.54783523118847,-0.15366909029117784,2.9985828140232367,0.12010871843079812,2.0
