s,x,y,kappa
1.86,1.9437917159727196,0.018310604953540435,0.118497985517773
1.87,1.9537682089328265,0.01762529068332924,0.11219702908972636
1.88,1.963744523424755,0.016936854603072447,0.10162407339827105
1.89,1.9737236096946729,0.01629146427548274,0.08751351966082421
1.9,1.983706042911955,0.015698210571461167,0.07091206586290914
1.91,1.9936882670838496,0.015102126539553742,0.053009617948114214
1.92,2.003668394445752,0.014472306511375833,0.034894515935220645
1.93,2.0136477349797324,0.013829652047455001,0.01733096090576049
1.94,2.0236276269137727,0.013195842289921687,0.0006443222144769003
1.95,2.0336075734171803,0.012562861430182867,-0.015253557440285838
1.96,2.043587576423974,0.01193076695044009,-0.030696583857492993
1.97,2.0535676751158154,0.011300182484862479,-0.046009444855101424
1.98,2.0635477643782085,0.010669456630929114,-0.06130581883649471
1.99,2.073527765830497,0.01003737901036313,-0.07641431477558097
2.0,2.083508126223092,0.009410774898210681,-0.09090242344253989
2.01,2.0934874218534696,0.008767826826863659,-0.10418048118752475
2.02,2.103464167692049,0.008086135296501502,-0.11564976716436652
2.03,2.113439772319855,0.007388001700111925,-0.12482205295237632
2.04,2.1234152980102703,0.006688803897366543,-0.13136502265133632
2.05,2.133390295454578,0.005982131270595392,-0.1350949485234356
2.06,2.1433637364598757,0.005253780982947143,-0.1359515076790087
2.07,2.153336083149935,0.004510537394943074,-0.13397697851450335
2.08,2.1633070939085592,0.0037497106379851823,-0.12933300552356658
2.09,2.1732766668183436,0.002970166473531117,-0.12234011013093857
2.1,2.183245149863121,0.002176800520286013,-0.11349885217831537
2.11,2.193211875271711,0.001361766763116784,-0.10348138311224916
