x,y,yaw,v
6.44083929795746,1.78,1.44693401507115,2
6.44706428044654,1.83,1.48031708207227,2
6.45160062837189,1.88,1.50786389408805,2
6.45475141065429,1.93,1.52648404515467,2
6.45696847605346,1.98,1.54117768083706,2
6.45844984155966,2.03,1.55512425882337,2
6.45923350911912,2.08,1.56111623631962,2
6.4597175287612,2.13,1.5707963267949,2
6.4597175287612,2.18,1.58612494372909,2
6.45895103788032,2.23,1.60178956794762,2
6.45740087943998,2.28,1.62572208017487,2
6.45465182673225,2.33,1.66019933569105,2
6.45016972826742,2.38,1.70693328756511,2
6.44332051507964,2.43,1.76634881742504,2
6.43341631947272,2.48,1.83165706582624,2
6.4200691492535,2.53,1.90132573526055,2
6.40291332448978,2.58,1.96920311499356,2
6.38186750067128,2.63,2.03570903625737,2
6.35693006439905,2.6797175287612,2.09343633813435,2
6.32856798762761,2.72895103788032,2.13839894090024,2
6.29749668383306,2.77768335067879,2.17207428934518,2
6.26455602233917,2.82570078885193,2.19641602418941,2
6.23055277852013,2.87276884882743,2.21754122727318,2
6.19610797944179,2.91838621710859,2.23555803742924,2
6.16154881880144,2.96248010032443,2.25589284784586,2
6.12687335352491,3.00491600449472,2.28113460275406,2
6.0917952131166,3.04569899018965,2.31160295098891,2
6.05585206063855,3.08499960363173,2.34873890184315,2
6.01854384729046,3.12286831557342,2.38184686969485,2
5.97961694974729,3.15984761141563,2.41206905574645,2
5.93876449274047,3.19637215720426,2.43995492388738,2
5.89591963563966,3.23257999747381,2.45915050003879,2
5.85121869038709,3.26890883719014,2.47602021762733,2
5.80493429797105,3.30524545104454,2.48690086556999,2
5.75740087943998,3.34173372762163,2.49923681377066,2
5.70895103788032,3.37798448300409,2.5146503573257,2
5.6597175287612,3.41365130126835,2.53271565663537,2
5.61,3.44831677841684,2.55129671671412,2
5.56,3.48181599528774,2.57277506566174,2
5.51,3.5137810762491,2.60052967470211,2
5.46,3.54382484970147,2.6359150950989,2
5.41,3.57150972528249,2.67447797510204,2
5.36,3.59672679429186,2.71550845657597,2
5.31,3.61942129773957,2.75546380354971,2
5.26,3.63974813967743,2.79502206768423,2
5.21,3.65780548815306,2.83510815182955,2
5.16,3.6736282694928,2.87201958651594,2
5.11,3.6874431973062,2.90486334435086,2
5.06,3.69950584243371,2.93002272522389,2
5.01,3.71024505467627,2.95462276770149,2
4.96,3.71970402814114,2.97391514597446,2
4.91,3.72816737032086,2.98593087738386,2
4.86,3.73601393738937,2.99967695142429,2
4.81,3.74315774594095,3.00859867473616,2
4.76,3.74984692955111,3.02202710225478,2
4.71,3.75585385930082,3.03287631965235,2
4.66,3.76131119347453,3.04634783281193,2
4.61,3.76608788730318,3.06160533500416,2
4.56,3.77009580439308,3.08056886708716,2
4.51,3.77315078681223,3.09428568095857,2
4.46,3.77551790153516,3.10694560874999,2
4.41,3.77725094729227,3.1119740076319,2
4.36,3.77873231279847,3.11624434003128,2
4.31,3.78,3.11624434003129,2
4.26,3.78126768720153,3.11197400763192,2
4.21,3.78274905270773,3.10694560874997,2
4.16,3.78448209846484,3.09428568095857,2
4.11,3.78684921318777,3.08056886708716,2
4.06,3.78990419560692,3.06722115981375,2
4.01,3.79362964145802,3.05594917875252,2
3.96,3.79792231564459,3.04839013672708,2
3.91,3.80259598225884,3.04572670586716,2
3.86,3.80740401774116,3.04839013672709,2
3.81,3.81207768435541,3.05594917875253,2
3.76,3.81637035854198,3.06722115981372,2
3.71,3.82009580439308,3.08056886708717,2
3.66,3.82315078681223,3.09428568095855,2
3.61,3.82551790153516,3.10694560874998,2
3.56,3.82725094729227,3.11761936193101,2
3.51,3.82844984155966,3.12592058561828,2
3.46,3.82923350911912,3.13191256311454,2
3.41,3.8297175287612,3.13594328891491,2
3.36,3.83,3.14159265358979,2
3.31,3.83,3.14159265358979,2
3.26,3.83,3.13594328891493,2
3.21,3.8302824712388,3.13191256311454,2
3.16,3.83076649088088,3.12592058561828,2
3.11,3.83155015844034,3.117619361931,2
3.06,3.83274905270773,3.10694560874999,2
3.01,3.83448209846484,3.09428568095855,2
2.96,3.83684921318777,3.08056886708718,2
2.91,3.83990419560692,3.06722115981374,2
