x,y,yaw,v
-0.837347579597228,1.57540618551248,-1.5895760938844,1
-0.837690138142049,1.55716749963851,-1.58620123950261,1
-0.837971226674856,1.53892226173147,-1.58188234998169,1
-0.83817355543747,1.52067221206005,-1.57686804440192,1
-0.838284458382566,1.50240693863495,-1.57283079987354,1
-0.838321682912112,1.48411007416511,-1.56850663429967,1
-0.838279733909211,1.46578930415808,-1.56302135204463,1
-0.838137098119618,1.44744417506881,-1.55746077966116,1
-0.83789176956473,1.42904867847319,-1.5526832251719,1
-0.837557677924443,1.41060594515874,-1.54863291622626,1
-0.837148023511072,1.39212560642508,-1.545185892974,1
-0.836673476015902,1.37360019826728,-1.54173211148262,1
-0.836133761995873,1.35503571837171,-1.53790255694166,1
-0.835521913575699,1.33644168875354,-1.53441285047765,1
-0.834843599725732,1.31780645692495,-1.53130204063181,1
-0.834105319050168,1.29912282314062,-1.52772483298389,1
-0.833298048324029,1.28039183915844,-1.52275332615005,1
-0.832395381467075,1.26161756929254,-1.51796525771362,1
-0.831400946118907,1.24281215807338,-1.51454036406595,1
-0.830340370767058,1.22397937570494,-1.51131098285985,1
-0.829216878274019,1.20511477907662,-1.50743121146265,1
-0.828018273102169,1.18622424999481,-1.50273885984789,1
-0.826729804154684,1.16732141578113,-1.49855905963238,1
-0.825360377514039,1.14839705894722,-1.49500492163642,1
-0.823921486686095,1.12944854346221,-1.49083388040403,1
-0.822402674417546,1.11049497382214,-1.48648946569954,1
-0.820799435834091,1.09152334632084,-1.48251810481129,1
-0.819118226423147,1.07252840219911,-1.47805458872823,1
-0.817352570252378,1.05354459675665,-1.47284747140803,1
-0.815489719236383,1.03458684772748,-1.46720211448542,1
-0.813521600751096,1.01565651426232,-1.46107878419046,1
-0.811440175124184,0.996761934213888,-1.45515696153891,1
-0.809248965739905,0.977897827063393,-1.4496780565439,1
-0.806955770738226,0.959056981910309,-1.44342106752932,1
-0.804547858755631,0.940255249653323,-1.43594337480769,1
-0.802002540777161,0.921495036668468,-1.42787887190142,1
-0.799308620027239,0.902774060569884,-1.41984734201593,1
-0.796470469276337,0.884115030698988,-1.41209263831838,1
-0.793495098818545,0.865524736042709,-1.40421039854298,1
-0.790380525613394,0.847001508493645,-1.3950484784122,1
-0.78710658676593,0.828565086393087,-1.38505045183693,1
-0.783661314964498,0.810230585111125,-1.37472924030518,1
-0.780039839466202,0.791997284239466,-1.36342299689499,1
-0.77622291156593,0.77385581738965,-1.35154394208118,1
-0.772202112194633,0.755811939860344,-1.33963739579176,1
-0.76798339511343,0.737887880400226,-1.32716891672183,1
-0.763561426458464,0.720097875324814,-1.31371180391804,1
-0.75892032981504,0.70244455233172,-1.29915660626401,1
-0.754040445152291,0.684924050640148,-1.28382448038474,1
-0.748909092664753,0.667536587030678,-1.26801647541305,1
-0.743521779061471,0.650290822225911,-1.25291509275224,1
-0.737893707225581,0.633186279945001,-1.23855021871783,1
-0.732044805066216,0.616234730479303,-1.22162991144988,1
-0.725940999371414,0.599469908108063,-1.20369837104828,1
-0.719570626238212,0.582903186257746,-1.18580691352074,1
-0.712936156268784,0.566530256422848,-1.16679040306809,1
-0.706023567109891,0.550361336743215,-1.14613696431649,1
-0.698811970021885,0.53441257332667,-1.12497469665894,1
-0.691295697113397,0.518685259466056,-1.1032298609749,1
-0.683467968634693,0.503181989227431,-1.08095951886298,1
-0.67532256650839,0.48790492638419,-1.05909327556588,1
-0.666865742896197,0.472846392781793,-1.0365244241281,1
-0.658090736372417,0.458015476597826,-1.01210015225405,1
-0.64897801134472,0.443438258305012,-0.986848967522986,1
-0.639521483378823,0.429128070175138,-0.961215688246904,1
-0.629718925150967,0.415090219979165,-0.935174781733977,1
-0.619565434674137,0.401327632034647,-0.908999513921742,1
-0.609057102630244,0.387837910100204,-0.882714297492042,1
-0.598190743176293,0.374620371919719,-0.856185352237669,1
-0.586963378115274,0.361679330000986,-0.829262028156756,1
-0.575372804005011,0.349024579665227,-0.801912708097743,1
-0.563417030808485,0.33666725014084,-0.774313083840299,1
-0.551094393398241,0.324614823324582,-0.746676546911525,1
-0.53840681775004,0.312873641690615,-0.719230416270937,1
-0.525351777562003,0.301441248564661,-0.69213282116761,1
-0.511916797321476,0.290304616064273,-0.665284020506198,1
-0.498105946332474,0.279468530557356,-0.638575542672248,1
-0.483933606517102,0.2689479482394,-0.612216582590363,1
-0.46940300094171,0.258744217821157,-0.58612552882139,1
-0.454514877592372,0.248859118469114,-0.560538845874436,1
-0.439276332774071,0.239293877234774,-0.53638448883394,1
-0.423704813262355,0.23003621012529,-0.512714211237938,1
-0.407804115407741,0.221085268725542,-0.488486821388189,1
-0.391563132922233,0.212454063055096,-0.464681280038933,1
-0.374983009656031,0.204142567344932,-0.441636871686919,1
-0.358069987568055,0.196146399505836,-0.419162356566316,1
-0.340827987169782,0.188463911914486,-0.397337987696958,1
-0.32326131797796,0.181091903177857,-0.376219711625408,1
-0.305378695023479,0.174027624242714,-0.355814692445082,1
-0.287191388473855,0.167268638019903,-0.336315171164379,1
-0.268697413659889,0.160803212008143,-0.317964064081508,1
-0.249905619522231,0.154618242395314,-0.300713935469263,1
-0.230853432263162,0.148709803351109,-0.283693599390499,1
-0.211552130381393,0.143082361909761,-0.26670490470032,1
-0.191996785391884,0.137739570389257,-0.250472005479505,1
-0.172198915748972,0.132674389145104,-0.235015321912708,1
-0.152170715389528,0.127878838773937,-0.220181491821587,1
-0.131920796762764,0.123346704553056,-0.205981951150381,1
-0.111458527496693,0.119071206931519,-0.192419605096964,1
-0.0907919632934737,0.11504473796655,-0.179472652371006,1
-0.0699289174955764,0.111259664647328,-0.167082390735195,1
-0.0488803737770183,0.107709728032757,-0.155449828713194,1
-0.0276466894065694,0.104382108569134,-0.144787163748972,1
-0.00622424868430027,0.101258556897394,-0.13490424208502,1
0.0153568124847228,0.0983293891414048,-0.125114817001571,1
0.0370750715403072,0.0955978452992778,-0.114999067268309,1
0.0589378583240401,0.0930725030140149,-0.105739488600339,1
0.0809268553449094,0.0907386932397676,-0.0973432171469982,1
0.10302132657436,0.0885811272026804,-0.0888308023618317,1
0.125226042829642,0.0866034598369321,-0.0807008956162684,1
0.147539435760692,0.0847988297089868,-0.0732022601058597,1
0.169956688158245,0.0831548987450692,-0.0660114367523913,1
0.192479282607635,0.0816659866478855,-0.0595734887278469,1
0.215093813403652,0.0803171641174583,-0.0538761365992117,1
0.237782146341912,0.0790936203287846,-0.0479785358374325,1
0.260542776238609,0.0780007599365722,-0.0420368678120398,1
0.283372852014217,0.0770404893615886,-0.0366661848666838,1
0.306260918830661,0.0762008949859525,-0.0322975513932079,1
0.329190257119133,0.0754600758955963,-0.0283791160828076,1
0.352158352485064,0.0748080866098175,-0.0242054727492174,1
0.375175272926781,0.0742508423343242,-0.0200433341001473,1
0.398240513273664,0.0737884760980225,-0.0162913138397062,1
0.421340187789057,0.0734121187543619,-0.0130063737858305,1
0.444458930257622,0.0731114107916693,-0.00925442522646312,1
0.467607096913518,0.0728971816983479,-0.0053865665836243,1
0.490792708879881,0.0727722896477883,-0.00244368128013438,1
0.514003542568638,0.0727155696551041,0.000446110583421881,1
0.537245815179046,0.0727259382795862,0.00339398197694635,1
0.560524022720276,0.0728049443997971,0.00546004889563202,1
0.583816340791936,0.0729321228591839,0.0071569820533886,1
0.607110953963259,0.0730988448342342,0.00892706877603938,1
0.630407114475656,0.0733068167859809,0.0106086502821017,1
0.653701637526571,0.0735539495056432,0.0126732732652883,1
0.677003626188788,0.0738492777868278,0.0151311256220106,1
0.70032312924855,0.0742021550480085,0.0170582747240939,1
0.72364855947067,0.0746000852427482,0.0185955936080044,1
0.746971749972084,0.0750338438134481,0.0201621803766726,1
0.770295158848501,0.0755041583216756,0.0216092306882649,1
