s,x,y,kappa,vx
44.6945252027216,-2.66849468934509,-20.384534186461,-0.557601396335913,0.527629145648028
44.745934255684,-2.69833966123234,-20.4265689520606,-0.878165348113941,0.500953081103298
44.7946723436636,-2.72778774852466,-20.4654849788931,0.167389256457771,0.47428250925081
44.8408959352773,-2.75731856442019,-20.5010442789189,-0.398538124117995,0.451485856118951
44.88536484791,-2.78545647095187,-20.5354860969596,-0.0329666824224941,0.438675041948732
44.9288628493777,-2.81358784574701,-20.5686739397327,-0.361333263796981,0.430397026939215
44.9715936874392,-2.84126640396898,-20.6012310708415,-0.105546855570277,0.423784219389565
45.0137607958085,-2.86907488496199,-20.6329223385567,-0.112051235959334,0.419225638548472
45.0554412648157,-2.89669975878063,-20.664119892609,-0.211620716964933,0.411864401778862
45.0961181571968,-2.92380433700608,-20.6944363682989,0.0657615872328296,0.400162629781171
45.1356417108064,-2.95040471406148,-20.7236638226261,-0.400598634002942,0.389381071078328
45.1742440262434,-2.9763100149447,-20.7522801467565,-0.0775505367217826,0.381740235795474
45.2122419399138,-3.00224833159087,-20.7800435545847,-0.100511465219754,0.37714573410107
45.2498620080154,-3.02801154031037,-20.8074555444098,-0.497608590523821,0.374808607131223
45.2873222239617,-3.05376818635112,-20.8346528575282,-0.00948458738179076,0.373833524477078
45.3247318854564,-3.07999365646031,-20.8613298325247,-0.32746343607182,0.373468114578985
45.3621256650064,-3.10621724401775,-20.8879859593228,-0.324007047988943,0.373247946955123
45.3995001549743,-3.13274953621937,-20.9143029977605,-0.00514490040340379,0.372933131300478
45.4368314477554,-3.15956941599093,-20.9402679611712,-0.557070994893193,0.372432410154616
45.474106751922,-3.18635353923889,-20.9661883291466,-0.121200719050483,0.37176398240544
45.5113061013157,-3.21361300716493,-20.9914917367264,-0.0900269663811038,0.370958467610658
45.5484196489543,-3.24092399951383,-21.0166142106327,-0.623514579607164,0.370030561089548
45.5854416998154,-3.26825016913293,-21.0415822038476,0.00482827600982524,0.369037525753354
45.6223591999388,-3.29607035930547,-21.065844391747,-0.309903269397818,0.368001122957522
45.6591781698253,-3.3238117574744,-21.0900465941379,-0.441511518504161,0.366941081153871
45.6958931659371,-3.35174544296205,-21.1138591531181,0.00834706610509804,0.365905742446107
45.7325008377539,-3.37998097255431,-21.13714735309,-0.542299354135234,0.36486383071072
45.7690067550191,-3.40813123676678,-21.160379721756,-0.250755648796425,0.363783172947305
45.805411778349,-3.43665918019124,-21.1829870871505,0.0101292873381812,0.362724288866212
45.8417109708794,-3.46531434691299,-21.2052713631883,-0.786683024942971,0.361706939137268
45.8779136316445,-3.4938862246586,-21.2275077763289,-0.055773753244656,0.360704678253824
45.9140232284653,-3.52299999380303,-21.2488592385509,-0.127776174031276,0.3597710841132
45.9500409177469,-3.55208456575635,-21.2700991317979,-0.770743979333147,0.358917461084843
45.9859806825699,-3.58120346783865,-21.2911588755324,0.00717579357484843,0.358117135169052
